artist,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,pop,rock,hip hop,Dance/Electronic
297,217706,False,2005,58,0.49,0.956,1,-4.556,0,0.0407,0.00466,6.15e-06,0.242,0.577,160.028,0.0,1.0,0.0,0.0
521,250626,False,2012,76,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,0.0,1.0,0.0,0.0
177,278719,False,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,0.0,1.0,0.0,0.0
228,190173,False,2002,68,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,0.0,1.0,0.0,0.0
327,203506,False,2007,76,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,0.0,1.0,0.0,0.0
367,182826,False,2007,76,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,0.0,1.0,0.0,0.0
185,268693,False,2001,40,0.443,0.769,2,-5.529,1,0.0312,0.00138,0.0,0.0677,0.17,147.973,0.0,1.0,0.0,0.0
265,261266,True,2004,72,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,0.0,1.0,0.0,0.0
57,255373,False,1999,78,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,0.0,1.0,0.0,0.0
338,215306,False,2006,68,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,0.0,1.0,0.0,0.0
555,187146,False,2017,1,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,0.0,1.0,0.0,0.0
177,287906,False,2005,69,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,0.0,1.0,0.0,0.0
137,228800,False,2001,68,0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,0.0,1.0,0.0,0.0
57,269000,False,2002,80,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,0.0,1.0,0.0,0.0
488,228346,False,2009,78,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,0.0,1.0,0.0,0.0
177,240796,False,2011,69,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,0.0,1.0,0.0,0.0
415,203346,False,2008,80,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,0.0,1.0,0.0,0.0
448,252279,False,2009,64,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,0.0,1.0,0.0,0.0
555,189466,False,2018,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,0.0,1.0,0.0,0.0
265,176346,True,2004,77,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,0.0,1.0,0.0,0.0
100,258920,False,2005,67,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,0.0,1.0,0.0,0.0
562,260173,False,2015,85,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,0.0,1.0,0.0,0.0
804,177666,False,2018,78,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,0.0,1.0,0.0,0.0
295,231533,False,2005,74,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,0.0,1.0,0.0,0.0
19,268613,False,2009,68,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,0.0,1.0,0.0,0.0
304,297426,False,2005,69,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,0.0,1.0,0.0,0.0
83,165853,False,2001,78,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,0.0,1.0,0.0,0.0
177,226680,False,2002,72,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,0.0,1.0,0.0,0.0
177,267866,False,2014,80,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,0.0,1.0,0.0,0.0
100,252040,False,2005,69,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,0.0,1.0,0.0,0.0
247,205973,False,2004,63,0.562,0.865,7,-6.476,0,0.0922,2.06e-05,0.591,0.219,0.35,124.047,0.0,1.0,0.0,0.0
105,256240,False,2001,69,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,0.0,1.0,0.0,0.0
777,169353,False,2018,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,0.0,1.0,0.0,0.0
429,216026,False,2009,57,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,0.0,1.0,0.0,0.0
300,173680,False,2006,71,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,0.0,1.0,0.0,0.0
762,190348,True,2018,71,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921,0.0,1.0,0.0,0.0
300,272394,False,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,0.0,1.0,0.0,0.0
177,307879,False,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,0.0,1.0,0.0,0.0
181,211506,False,2002,60,0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999,0.0,1.0,0.0,0.0
13,285960,False,1999,62,0.586,0.659,0,-7.92,0,0.0304,0.011,0.0,0.106,0.147,111.989,0.0,1.0,0.0,0.0
19,162600,False,2003,72,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,0.0,1.0,0.0,0.0
100,219320,False,2005,65,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,0.0,1.0,0.0,0.0
746,185863,False,2017,70,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,0.0,1.0,0.0,0.0
397,262240,False,2007,56,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,0.0,1.0,0.0,0.0
327,212040,False,2007,68,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,0.0,1.0,0.0,0.0
490,212306,False,2010,64,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,0.0,1.0,0.0,0.0
19,185586,False,2003,81,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,0.0,1.0,0.0,0.0
358,208106,False,2007,73,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,0.0,1.0,0.0,0.0
59,222440,False,2007,57,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,0.0,1.0,0.0,0.0
327,186826,False,2013,71,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,0.0,1.0,0.0,0.0
398,177826,True,2008,78,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,0.0,1.0,0.0,0.0
177,242373,False,2008,80,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,0.0,1.0,0.0,0.0
308,269373,False,2007,78,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,0.0,1.0,0.0,0.0
688,225882,False,2015,55,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,0.0,1.0,0.0,0.0
177,239215,False,2011,66,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,0.0,1.0,0.0,0.0
19,216880,False,2000,83,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,0.0,1.0,0.0,0.0
184,303920,False,2001,64,0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,0.0,1.0,0.0,0.0
529,218190,False,2011,68,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,0.0,1.0,0.0,0.0
360,193893,True,2007,73,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,0.0,1.0,0.0,0.0
57,216933,False,2002,73,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,0.0,1.0,0.0,0.0
445,198440,False,2008,77,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,0.0,1.0,0.0,0.0
189,225426,False,2003,50,0.669,0.873,8,-4.315,1,0.0494,0.00204,0.0,0.137,0.827,88.029,0.0,1.0,0.0,0.0
259,237026,False,2004,77,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,0.0,1.0,0.0,0.0
643,203653,False,2016,71,0.556,0.658,0,-6.075,1,0.0265,0.164,0.0,0.113,0.787,80.529,0.0,1.0,0.0,0.0
349,203506,False,2006,73,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304,0.0,1.0,0.0,0.0
19,205613,False,2007,77,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,0.0,1.0,0.0,0.0
19,216880,False,2000,83,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,0.0,1.0,0.0,0.0
230,219826,False,2003,74,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,0.0,1.0,0.0,0.0
57,334666,False,2006,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,0.0,1.0,0.0,0.0
265,321093,False,2009,73,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,0.0,1.0,0.0,0.0
19,196906,False,2003,68,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,0.0,1.0,0.0,0.0
100,238173,False,2005,70,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,0.0,1.0,0.0,0.0
428,178013,False,2009,75,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,0.0,1.0,0.0,0.0
154,200426,False,2003,60,0.622,0.876,8,-7.779,1,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,0.0,1.0,0.0,0.0
147,302720,False,2001,27,0.729,0.731,4,-4.822,1,0.0684,0.232,1.57e-06,0.391,0.839,138.202,0.0,1.0,0.0,0.0
100,207466,False,2003,68,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,0.0,1.0,0.0,0.0
732,201160,False,2017,0,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98,0.0,1.0,0.0,0.0
631,202333,False,2015,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,0.0,1.0,0.0,0.0
541,256613,False,2011,60,0.588,0.694,11,-4.278,0,0.0387,0.00948,0.0,0.113,0.271,126.027,0.0,1.0,0.0,0.0
555,204346,False,2017,1,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982,0.0,1.0,0.0,0.0
500,223053,False,2011,73,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85e-06,0.272,0.668,175.015,0.0,0.0,1.0,0.0
282,230493,True,2005,73,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,0.0,0.0,1.0,0.0
79,293666,False,2016,52,0.527,0.808,1,-4.749,1,0.295,0.176,0.0,0.169,0.907,87.025,0.0,0.0,1.0,0.0
652,223973,True,2015,68,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,0.0,0.0,1.0,0.0
384,234560,False,2010,76,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,0.0,0.0,1.0,0.0
286,280013,True,2005,55,0.684,0.493,10,-7.728,1,0.0459,0.000839,0.0,0.157,0.08,84.03,0.0,0.0,1.0,0.0
441,208946,False,2010,56,0.625,0.613,6,-6.005,0,0.173,0.0209,0.0,0.0286,0.738,96.033,0.0,0.0,1.0,0.0
118,259720,False,2008,71,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,0.0,0.0,1.0,0.0
276,191600,True,2016,80,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,0.0,0.0,1.0,0.0
379,287480,True,2007,61,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,0.0,0.0,1.0,0.0
72,348893,False,2000,54,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,0.0,0.0,1.0,0.0
361,212560,False,2012,71,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,0.0,0.0,1.0,0.0
197,324600,False,2002,47,0.78,0.604,1,-8.019,1,0.0396,0.022,0.0,0.194,0.12,101.043,0.0,0.0,1.0,0.0
441,198973,True,2018,81,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,0.0,0.0,1.0,0.0
726,218146,True,2018,83,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0.0,0.0,1.0,0.0
190,239773,False,2005,62,0.69,0.928,5,-2.76,0,0.061,0.00937,0.0,0.547,0.604,130.889,0.0,0.0,1.0,0.0
391,283400,True,2013,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,0.0,0.0,1.0,0.0
15,275026,False,2019,0,0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988,0.0,0.0,1.0,0.0
725,253390,True,2018,79,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,0.0,0.0,1.0,0.0
283,320893,True,2008,60,0.673,0.766,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,0.0,0.0,1.0,0.0
263,237506,True,2007,52,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,0.0,0.0,1.0,0.0
98,262133,True,2001,66,0.708,0.587,11,-7.93,0,0.151,0.273,0.0,0.0718,0.554,83.46,0.0,0.0,1.0,0.0
537,184516,False,2016,79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,0.0,0.0,1.0,0.0
444,226986,False,2013,50,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923,0.0,0.0,1.0,0.0
166,273360,False,2002,68,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,0.0,0.0,1.0,0.0
671,217603,True,2016,70,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,0.0,0.0,1.0,0.0
5,274226,True,1999,60,0.746,0.443,1,-7.693,0,0.0771,0.282,0.0,0.14,0.272,119.311,0.0,0.0,1.0,0.0
18,161506,True,1999,82,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,0.0,0.0,1.0,0.0
208,236506,True,2003,67,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,0.0,0.0,1.0,0.0
593,227000,True,2014,71,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,0.0,0.0,1.0,0.0
190,289133,False,2009,80,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,0.0,0.0,1.0,0.0
799,129264,True,2018,1,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,0.0,0.0,1.0,0.0
577,217346,False,2014,63,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,0.0,0.0,1.0,0.0
302,231040,False,2005,0,0.722,0.329,0,-11.617,0,0.108,0.088,0.0,0.081,0.166,99.991,0.0,0.0,1.0,0.0
477,268320,False,2010,74,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,0.0,0.0,1.0,0.0
411,231906,False,2015,62,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975,0.0,0.0,1.0,0.0
118,219986,False,2010,67,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,0.0,0.0,1.0,0.0
255,216706,True,2004,63,0.759,0.891,11,-2.983,1,0.257,0.0298,0.0,0.141,0.587,98.579,0.0,0.0,1.0,0.0
263,203493,True,2007,47,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,0.0,0.0,1.0,0.0
55,257200,False,2000,60,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,0.0,0.0,1.0,0.0
263,270306,False,2008,66,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,0.0,0.0,1.0,0.0
441,227880,False,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,0.0,0.0,1.0,0.0
411,206413,False,2007,62,0.699,0.699,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,94.977,0.0,0.0,1.0,0.0
696,198236,True,2016,63,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,0.0,0.0,1.0,0.0
708,207629,False,2017,58,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,0.0,0.0,1.0,0.0
352,234026,True,2007,70,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,0.0,0.0,1.0,0.0
190,219426,False,2010,76,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,0.0,0.0,1.0,0.0
256,233360,True,2004,66,0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,0.0,0.0,1.0,0.0
425,201040,False,2010,71,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,0.0,0.0,1.0,0.0
361,247933,False,2012,65,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,0.0,0.0,1.0,0.0
450,289746,True,2008,65,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,0.0,0.0,1.0,0.0
801,190537,False,2019,69,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986,0.0,0.0,1.0,0.0
357,253400,True,2007,61,0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,0.0,0.0,1.0,0.0
389,299333,True,2008,69,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,0.0,0.0,1.0,0.0
130,245133,True,2001,73,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,0.0,0.0,1.0,0.0
149,324306,True,2002,68,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,0.0,0.0,1.0,0.0
395,177573,False,2011,38,0.624,0.977,11,-3.34,0,0.22,0.00615,0.0,0.253,0.74,126.127,0.0,0.0,1.0,0.0
444,192200,False,2011,70,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,0.0,0.0,1.0,0.0
159,237800,True,2002,64,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,0.0,0.0,1.0,0.0
276,215226,False,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,0.0,0.0,1.0,0.0
161,282773,False,2003,62,0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,0.0,0.0,1.0,0.0
276,267080,False,2008,77,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,0.0,0.0,1.0,0.0
427,229360,True,2014,80,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,0.0,0.0,1.0,0.0
721,343150,True,2017,72,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,0.0,0.0,1.0,0.0
92,264933,False,2001,57,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,0.0,0.0,1.0,0.0
276,263173,False,2010,66,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,0.0,0.0,1.0,0.0
441,205879,True,2015,0,0.853,0.558,1,-7.448,1,0.202,0.0462,0.0,0.341,0.654,142.079,0.0,0.0,1.0,0.0
255,249533,True,2008,74,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,0.0,0.0,1.0,0.0
726,149546,True,2019,79,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,0.0,0.0,1.0,0.0
276,250600,True,2009,55,0.31,0.746,1,-3.599,1,0.111,0.0121,0.0,0.649,0.163,182.032,0.0,0.0,1.0,0.0
102,295346,True,2001,51,0.814,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,0.0,0.0,1.0,0.0
664,246761,True,2016,70,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,0.0,0.0,1.0,0.0
761,213993,False,2018,72,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,0.0,0.0,1.0,0.0
720,119133,True,2017,83,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,0.0,0.0,1.0,0.0
524,213400,True,2017,80,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,0.0,0.0,1.0,0.0
477,196133,False,2010,65,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,0.0,0.0,1.0,0.0
441,173986,False,2016,84,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,0.0,0.0,1.0,0.0
807,201787,True,2019,74,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,0.0,0.0,1.0,0.0
728,220454,True,2017,74,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,0.0,0.0,1.0,0.0
79,289160,True,2002,77,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,0.0,0.0,1.0,0.0
427,238506,False,2009,63,0.849,0.599,6,-8.164,1,0.227,0.00301,0.000249,0.0763,0.761,126.003,0.0,0.0,1.0,0.0
216,253720,False,2002,58,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,0.0,0.0,1.0,0.0
391,279506,False,2013,68,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,0.0,0.0,1.0,0.0
208,232720,False,2014,79,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,0.0,0.0,1.0,0.0
366,256426,False,2006,57,0.775,0.731,8,-5.446,1,0.134,0.189,0.0,0.129,0.821,131.105,0.0,0.0,1.0,0.0
592,213733,False,2013,70,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,0.0,0.0,1.0,0.0
263,223506,True,2004,80,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,0.0,0.0,1.0,0.0
738,179404,True,2018,42,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,0.0,0.0,1.0,0.0
166,227786,False,2012,70,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,0.0,0.0,1.0,0.0
749,212120,False,2017,79,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,0.0,0.0,1.0,0.0
263,329320,True,2012,73,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,0.0,0.0,1.0,0.0
383,275106,False,2007,64,0.684,0.606,5,-7.268,0,0.0504,0.17,0.0,0.058,0.723,127.901,0.0,0.0,1.0,0.0
355,216317,True,2008,54,0.687,0.668,5,-4.061,1,0.0282,0.0253,0.0,0.744,0.418,113.053,0.0,0.0,1.0,0.0
284,241666,True,2011,69,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,0.0,0.0,1.0,0.0
276,235493,False,2010,73,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0.0,0.0,1.0,0.0
276,246960,False,2005,77,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,0.0,0.0,1.0,0.0
771,114893,False,2019,71,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,0.0,0.0,1.0,0.0
190,284373,False,2009,72,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,0.0,0.0,1.0,0.0
740,202804,False,2017,71,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,0.0,0.0,1.0,0.0
276,229413,False,2008,74,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,0.0,0.0,1.0,0.0
272,248200,True,2003,64,0.713,0.734,0,-4.894,0,0.325,0.548,0.0,0.0687,0.89,172.872,0.0,0.0,1.0,0.0
687,255889,False,2016,51,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863,0.0,0.0,1.0,0.0
135,296586,True,2001,60,0.921,0.668,7,-8.73,1,0.235,0.0949,0.0,0.592,0.892,131.059,0.0,0.0,1.0,0.0
293,238746,False,2008,52,0.636,0.946,10,-4.683,0,0.332,0.115,3.75e-05,0.0416,0.891,125.085,0.0,0.0,1.0,0.0
690,198774,False,2016,63,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,0.0,0.0,1.0,0.0
284,227973,False,2012,64,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,0.0,0.0,1.0,0.0
444,199026,False,2010,65,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,0.0,0.0,1.0,0.0
568,213708,False,2013,63,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,0.0,0.0,1.0,0.0
611,175426,False,2012,82,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,0.0,0.0,1.0,0.0
705,288624,True,2018,78,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,0.0,0.0,1.0,0.0
653,222360,True,2017,71,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,0.0,0.0,1.0,0.0
539,299960,True,2014,0,0.826,0.571,11,-4.871,1,0.064,0.0239,7.38e-06,0.207,0.666,153.972,0.0,0.0,1.0,0.0
255,338853,True,2008,75,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,0.0,0.0,1.0,0.0
211,245293,False,2003,49,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,0.0,0.0,1.0,0.0
635,186146,False,2018,72,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,0.0,0.0,1.0,0.0
